numeric_id,file,line,excerpt,numeric_expression,normalized_value,classification,authoritative_source,exact_source_location,source_value,sampling_condition,estimator,dataset,status,required_action,notes
N0769,thesis-writing/thesis/chapters/10_results.tex,210,MIMIC & \nolinkurl{LAT_CARDIAC_STRAIN} & 0.220 & 0.188 & Yes \\,0.188,0.188,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.188,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0770,thesis-writing/thesis/chapters/10_results.tex,211,MIMIC & \nolinkurl{LAT_INFLAMMATION_SEPSIS} & 0.161 & 0.161 & Yes \\,0.161,0.161,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.161,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0771,thesis-writing/thesis/chapters/10_results.tex,211,MIMIC & \nolinkurl{LAT_INFLAMMATION_SEPSIS} & 0.161 & 0.161 & Yes \\,0.161,0.161,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.161,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0772,thesis-writing/thesis/chapters/10_results.tex,212,MIMIC & \nolinkurl{LAT_HEPATIC_COAG_DYSFUNCTION} & 0.098 & 0.083 & Yes \\,0.098,0.098,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.098,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0773,thesis-writing/thesis/chapters/10_results.tex,212,MIMIC & \nolinkurl{LAT_HEPATIC_COAG_DYSFUNCTION} & 0.098 & 0.083 & Yes \\,0.083,0.083,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.083,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0774,thesis-writing/thesis/chapters/10_results.tex,213,MIMIC & \nolinkurl{LAT_RENAL_DYSFUNCTION} & 0.091 & 0.089 & Yes \\,0.091,0.091,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.091,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0775,thesis-writing/thesis/chapters/10_results.tex,213,MIMIC & \nolinkurl{LAT_RENAL_DYSFUNCTION} & 0.091 & 0.089 & Yes \\,0.089,0.089,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.089,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0776,thesis-writing/thesis/chapters/10_results.tex,214,MIMIC & \nolinkurl{LAT_GLOBAL_SEVERITY} & 0.062 & 0.080 & Yes \\,0.062,0.062,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.062,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0777,thesis-writing/thesis/chapters/10_results.tex,214,MIMIC & \nolinkurl{LAT_GLOBAL_SEVERITY} & 0.062 & 0.080 & Yes \\,0.080,0.080,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.080,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0778,thesis-writing/thesis/chapters/10_results.tex,215,MIMIC & \nolinkurl{LAT_RESPIRATORY_FAILURE} & 0.036 & 0.039 & Yes \\,0.036,0.036,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.036,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0779,thesis-writing/thesis/chapters/10_results.tex,215,MIMIC & \nolinkurl{LAT_RESPIRATORY_FAILURE} & 0.036 & 0.039 & Yes \\,0.039,0.039,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.039,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0780,thesis-writing/thesis/chapters/10_results.tex,216,MIMIC & \nolinkurl{LAT_NEUROLOGIC_DYSFUNCTION} & 0.034 & 0.032 & Yes \\,0.034,0.034,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.034,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0781,thesis-writing/thesis/chapters/10_results.tex,216,MIMIC & \nolinkurl{LAT_NEUROLOGIC_DYSFUNCTION} & 0.034 & 0.032 & Yes \\,0.032,0.032,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.032,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0782,thesis-writing/thesis/chapters/10_results.tex,217,MIMIC & \nolinkurl{LAT_SHOCK} & 0.021 & 0.021 & Yes \\,0.021,0.021,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.021,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0783,thesis-writing/thesis/chapters/10_results.tex,217,MIMIC & \nolinkurl{LAT_SHOCK} & 0.021 & 0.021 & Yes \\,0.021,0.021,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.021,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0784,thesis-writing/thesis/chapters/10_results.tex,218,MIMIC & \nolinkurl{LAT_METABOLIC_DERANGEMENT} & 0.020 & 0.018 & Yes \\,0.020,0.020,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.020,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0785,thesis-writing/thesis/chapters/10_results.tex,218,MIMIC & \nolinkurl{LAT_METABOLIC_DERANGEMENT} & 0.020 & 0.018 & Yes \\,0.018,0.018,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.018,NOT_APPLICABLE,NOT_APPLICABLE,MIMIC-III,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0786,thesis-writing/thesis/chapters/10_results.tex,220,PhysioNet & \nolinkurl{LAT_RENAL_DYSFUNCTION} & 0.120 & 0.091 & Yes \\,0.120,0.120,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.120,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0787,thesis-writing/thesis/chapters/10_results.tex,220,PhysioNet & \nolinkurl{LAT_RENAL_DYSFUNCTION} & 0.120 & 0.091 & Yes \\,0.091,0.091,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.091,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0788,thesis-writing/thesis/chapters/10_results.tex,221,PhysioNet & \nolinkurl{LAT_CARDIAC_INJURY_STRAIN} & 0.112 & 0.122 & Yes \\,0.112,0.112,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.112,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0789,thesis-writing/thesis/chapters/10_results.tex,221,PhysioNet & \nolinkurl{LAT_CARDIAC_INJURY_STRAIN} & 0.112 & 0.122 & Yes \\,0.122,0.122,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.122,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0790,thesis-writing/thesis/chapters/10_results.tex,222,PhysioNet & \nolinkurl{LAT_GLOBAL_SEVERITY} & 0.108 & 0.107 & Yes \\,0.108,0.108,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.108,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0791,thesis-writing/thesis/chapters/10_results.tex,222,PhysioNet & \nolinkurl{LAT_GLOBAL_SEVERITY} & 0.108 & 0.107 & Yes \\,0.107,0.107,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.107,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0792,thesis-writing/thesis/chapters/10_results.tex,223,PhysioNet & \nolinkurl{LAT_HEPATIC_DYSFUNCTION} & 0.091 & 0.060 & Yes \\,0.091,0.091,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.091,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0793,thesis-writing/thesis/chapters/10_results.tex,223,PhysioNet & \nolinkurl{LAT_HEPATIC_DYSFUNCTION} & 0.091 & 0.060 & Yes \\,0.060,0.060,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.060,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0794,thesis-writing/thesis/chapters/10_results.tex,224,PhysioNet & \nolinkurl{LAT_NEUROLOGIC_DYSFUNCTION} & 0.082 & 0.076 & Yes \\,0.082,0.082,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.082,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0795,thesis-writing/thesis/chapters/10_results.tex,224,PhysioNet & \nolinkurl{LAT_NEUROLOGIC_DYSFUNCTION} & 0.082 & 0.076 & Yes \\,0.076,0.076,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.076,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0796,thesis-writing/thesis/chapters/10_results.tex,225,PhysioNet & \nolinkurl{LAT_METABOLIC_DERANGEMENT} & 0.078 & 0.080 & Yes \\,0.078,0.078,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.078,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0797,thesis-writing/thesis/chapters/10_results.tex,225,PhysioNet & \nolinkurl{LAT_METABOLIC_DERANGEMENT} & 0.078 & 0.080 & Yes \\,0.080,0.080,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.080,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0798,thesis-writing/thesis/chapters/10_results.tex,226,PhysioNet & \nolinkurl{LAT_INFLAMMATION_SEPSIS_BURDEN} & 0.072 & 0.071 & Yes \\,0.072,0.072,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.072,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0799,thesis-writing/thesis/chapters/10_results.tex,226,PhysioNet & \nolinkurl{LAT_INFLAMMATION_SEPSIS_BURDEN} & 0.072 & 0.071 & Yes \\,0.071,0.071,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.071,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0800,thesis-writing/thesis/chapters/10_results.tex,227,PhysioNet & \nolinkurl{LAT_RESPIRATORY_FAILURE} & 0.065 & 0.063 & Yes \\,0.065,0.065,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.065,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0801,thesis-writing/thesis/chapters/10_results.tex,227,PhysioNet & \nolinkurl{LAT_RESPIRATORY_FAILURE} & 0.065 & 0.063 & Yes \\,0.063,0.063,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.063,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0802,thesis-writing/thesis/chapters/10_results.tex,228,PhysioNet & \nolinkurl{LAT_COAG_HEME_DYSFUNCTION} & 0.011 & 0.004 & Yes \\,0.011,0.011,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.011,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0803,thesis-writing/thesis/chapters/10_results.tex,228,PhysioNet & \nolinkurl{LAT_COAG_HEME_DYSFUNCTION} & 0.011 & 0.004 & Yes \\,0.004,0.004,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,0.004,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0804,thesis-writing/thesis/chapters/10_results.tex,229,PhysioNet & \nolinkurl{LAT_SHOCK} & $-0.014$ & $-0.027$ & Yes \\,-0.014,-0.014,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,-0.014,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0805,thesis-writing/thesis/chapters/10_results.tex,229,PhysioNet & \nolinkurl{LAT_SHOCK} & $-0.014$ & $-0.027$ & Yes \\,-0.027,-0.027,RESULT_VALUE,checked CATE table,thesis-writing/results/checked_cate_candidates.csv,-0.027,NOT_APPLICABLE,NOT_APPLICABLE,PhysioNet 2012,MATCHED,NONE,"Sign, rounding, estimator, dataset, sampling condition, and prose/table agreement checked."
N0806,thesis-writing/thesis/chapters/10_results.tex,237,CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table~\ref{tab:results-pfn-comparison} and Figure~\ref{fig:results-three-estimator-direction}). The sole exception was Physio,19,19,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,19,original cohort primary,CausalForestDML;LinearDML;CausalPFN,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0807,thesis-writing/thesis/chapters/10_results.tex,237,CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table~\ref{tab:results-pfn-comparison} and Figure~\ref{fig:results-three-estimator-direction}). The sole exception was Physio,18,18,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,18,original cohort primary,CausalForestDML;LinearDML;CausalPFN,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0808,thesis-writing/thesis/chapters/10_results.tex,237,CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table~\ref{tab:results-pfn-comparison} and Figure~\ref{fig:results-three-estimator-direction}). The sole exception was Physio,19,19,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,19,original cohort primary,CausalForestDML;LinearDML;CausalPFN,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0809,thesis-writing/thesis/chapters/10_results.tex,237,CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table~\ref{tab:results-pfn-comparison} and Figure~\ref{fig:results-three-estimator-direction}). The sole exception was Physio,9,9,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,9,original cohort primary,CausalForestDML;LinearDML;CausalPFN,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0810,thesis-writing/thesis/chapters/10_results.tex,237,CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table~\ref{tab:results-pfn-comparison} and Figure~\ref{fig:results-three-estimator-direction}). The sole exception was Physio,9,9,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,9,original cohort primary,CausalForestDML;LinearDML;CausalPFN,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0811,thesis-writing/thesis/chapters/10_results.tex,237,CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table~\ref{tab:results-pfn-comparison} and Figure~\ref{fig:results-three-estimator-direction}). The sole exception was Physio,9,9,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,9,original cohort primary,CausalForestDML;LinearDML;CausalPFN,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
N0812,thesis-writing/thesis/chapters/10_results.tex,237,CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table~\ref{tab:results-pfn-comparison} and Figure~\ref{fig:results-three-estimator-direction}). The sole exception was Physio,10,10,SECTION_IDENTIFIER,reader-facing document structure,thesis-writing/thesis/chapters/10_results.tex,10,original cohort primary,CausalForestDML;LinearDML;CausalPFN,MIMIC-III,SOURCE_SUPPORTED,NONE,"Structural identifier, unless also audited in its result context."
