snapshot_id,artifact_type,file,line_or_context,exact_value,pre_edit_hash,post_edit_value,unchanged,authorized_formatting_exception,notes
S5.5-01723,label,thesis-writing/thesis/chapters/10_results.tex,line 27,sec:results:predictive-performance,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,sec:results:predictive-performance,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01724,label,thesis-writing/thesis/chapters/10_results.tex,line 38,tab:results-predictive-performance,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,tab:results-predictive-performance,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01725,label,thesis-writing/thesis/chapters/10_results.tex,line 63,sec:results:primary-causal-forest,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,sec:results:primary-causal-forest,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01726,label,thesis-writing/thesis/chapters/10_results.tex,line 74,tab:results-forest-mimic,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,tab:results-forest-mimic,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01727,label,thesis-writing/thesis/chapters/10_results.tex,line 100,fig:results-mimic-forest-ranking,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,fig:results-mimic-forest-ranking,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01728,label,thesis-writing/thesis/chapters/10_results.tex,line 112,tab:results-forest-physionet,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,tab:results-forest-physionet,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01729,label,thesis-writing/thesis/chapters/10_results.tex,line 139,fig:results-physionet-forest-ranking,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,fig:results-physionet-forest-ranking,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01730,label,thesis-writing/thesis/chapters/10_results.tex,line 145,sec:results:matching-empirical-support,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,sec:results:matching-empirical-support,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01731,label,thesis-writing/thesis/chapters/10_results.tex,line 156,tab:results-matching-support,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,tab:results-matching-support,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01732,label,thesis-writing/thesis/chapters/10_results.tex,line 192,sec:results:linear-dml-comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,sec:results:linear-dml-comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01733,label,thesis-writing/thesis/chapters/10_results.tex,line 201,tab:results-linear-comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,tab:results-linear-comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01734,label,thesis-writing/thesis/chapters/10_results.tex,line 235,sec:results:causal-pfn-exploratory,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,sec:results:causal-pfn-exploratory,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01735,label,thesis-writing/thesis/chapters/10_results.tex,line 245,fig:results-three-estimator-direction,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,fig:results-three-estimator-direction,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01736,label,thesis-writing/thesis/chapters/10_results.tex,line 253,tab:results-pfn-comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,tab:results-pfn-comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01737,label,thesis-writing/thesis/chapters/10_results.tex,line 287,sec:results:cross-dataset-comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,sec:results:cross-dataset-comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01738,label,thesis-writing/thesis/chapters/10_results.tex,line 294,sec:results:robustness-sensitivity,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,sec:results:robustness-sensitivity,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01739,label,thesis-writing/thesis/chapters/10_results.tex,line 317,tab:results-robustness-summary,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,tab:results-robustness-summary,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01740,reference,thesis-writing/thesis/chapters/10_results.tex,line 4,ref:chap:causal-graph-effect-estimation-methodology,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:chap:causal-graph-effect-estimation-methodology,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01741,reference,thesis-writing/thesis/chapters/10_results.tex,line 9,ref:tab:results-analysis-populations,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-analysis-populations,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01742,reference,thesis-writing/thesis/chapters/10_results.tex,line 29,ref:tab:results-predictive-performance,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-predictive-performance,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01743,reference,thesis-writing/thesis/chapters/10_results.tex,line 65,ref:tab:results-forest-mimic,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-forest-mimic,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01744,reference,thesis-writing/thesis/chapters/10_results.tex,line 65,ref:tab:results-forest-physionet,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-forest-physionet,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01745,reference,thesis-writing/thesis/chapters/10_results.tex,line 67,ref:fig:results-mimic-forest-ranking,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:fig:results-mimic-forest-ranking,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01746,reference,thesis-writing/thesis/chapters/10_results.tex,line 105,ref:fig:results-physionet-forest-ranking,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:fig:results-physionet-forest-ranking,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01747,reference,thesis-writing/thesis/chapters/10_results.tex,line 147,ref:tab:results-matching-support,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-matching-support,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01748,reference,thesis-writing/thesis/chapters/10_results.tex,line 194,ref:tab:results-linear-comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-linear-comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01749,reference,thesis-writing/thesis/chapters/10_results.tex,line 237,ref:tab:results-pfn-comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-pfn-comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01750,reference,thesis-writing/thesis/chapters/10_results.tex,line 237,ref:fig:results-three-estimator-direction,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:fig:results-three-estimator-direction,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01751,reference,thesis-writing/thesis/chapters/10_results.tex,line 239,ref:chap:causal-graph-effect-estimation-methodology,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:chap:causal-graph-effect-estimation-methodology,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01752,reference,thesis-writing/thesis/chapters/10_results.tex,line 310,ref:tab:results-robustness-summary,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,ref:tab:results-robustness-summary,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01753,figure_file,thesis-writing/thesis/chapters/10_results.tex,line 98,results_mimic_forest_original_cate_ranking.png,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,results_mimic_forest_original_cate_ranking.png,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01754,figure_file,thesis-writing/thesis/chapters/10_results.tex,line 137,results_physionet_forest_original_cate_ranking.png,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,results_physionet_forest_original_cate_ranking.png,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01755,figure_file,thesis-writing/thesis/chapters/10_results.tex,line 243,results_original_three_estimator_direction_agreement.png,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,results_original_three_estimator_direction_agreement.png,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01756,figure_caption,thesis-writing/thesis/chapters/10_results.tex,line 98,"Original-cohort MIMIC-III mean model-estimated CATE values from CausalForestDML. All nine prespecified proxy-state exposures are shown. The ordering is descriptive and does not establish statistical significance, clinical importance, or population-average causal effects.",f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,"Original-cohort MIMIC-III mean model-estimated CATE values from CausalForestDML. All nine prespecified proxy-state exposures are shown. The ordering is descriptive and does not establish statistical significance, clinical importance, or population-average causal effects.",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01757,figure_caption,thesis-writing/thesis/chapters/10_results.tex,line 137,"Original-cohort PhysioNet mean model-estimated CATE values from CausalForestDML. All ten prespecified proxy-state exposures are shown. The ordering is descriptive; the negative shock estimate is retained. The figure does not establish statistical significance, clinical importance, or population-average causal effects.",f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,"Original-cohort PhysioNet mean model-estimated CATE values from CausalForestDML. All ten prespecified proxy-state exposures are shown. The ordering is descriptive; the negative shock estimate is retained. The figure does not establish statistical significance, clinical importance, or population-average causal effects.",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01758,figure_caption,thesis-writing/thesis/chapters/10_results.tex,line 243,"Directional concordance of the original-cohort mean model-estimated CATE across CausalForestDML, LinearDML, and exploratory CausalPFN. All three estimators shared the same direction for 18 of 19 dataset--exposure comparisons: 9 of 9 in MIMIC-III and 9 of 10 in PhysioNet. PhysioNet shock was the sole exception. Direction agreement does not imply equal magnitude, uncertainty, estimator equivalence, or causal validity.",f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,"Directional concordance of the original-cohort mean model-estimated CATE across CausalForestDML, LinearDML, and exploratory CausalPFN. All three estimators shared the same direction for 18 of 19 dataset--exposure comparisons: 9 of 9 in MIMIC-III and 9 of 10 in PhysioNet. PhysioNet shock was the sole exception. Direction agreement does not imply equal magnitude, uncertainty, estimator equivalence, or causal validity.",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01759,table_caption,thesis-writing/thesis/chapters/10_results.tex,line 11,"Original causal-analysis populations admitted to the primary analyses. Counts describe model rows in the checked original-cohort runs, not raw-source cohort totals.",f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,"Original causal-analysis populations admitted to the primary analyses. Counts describe model rows in the checked original-cohort runs, not raw-source cohort totals.",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01760,heading,thesis-writing/thesis/chapters/10_results.tex,line 1,chapter:Results,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,chapter:Results,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01761,heading,thesis-writing/thesis/chapters/10_results.tex,line 6,section:Analysis-Population Counts,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:Analysis-Population Counts,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01762,heading,thesis-writing/thesis/chapters/10_results.tex,line 26,section:Predictive Performance,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:Predictive Performance,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01763,heading,thesis-writing/thesis/chapters/10_results.tex,line 62,section:Primary CausalForestDML Results,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:Primary CausalForestDML Results,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01764,heading,thesis-writing/thesis/chapters/10_results.tex,line 144,section:Matching and Empirical Support,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:Matching and Empirical Support,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01765,heading,thesis-writing/thesis/chapters/10_results.tex,line 191,section:LinearDML Comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:LinearDML Comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01766,heading,thesis-writing/thesis/chapters/10_results.tex,line 234,section:CausalPFN Exploratory Results,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:CausalPFN Exploratory Results,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01767,heading,thesis-writing/thesis/chapters/10_results.tex,line 286,section:Cross-Dataset Comparison,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:Cross-Dataset Comparison,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01768,heading,thesis-writing/thesis/chapters/10_results.tex,line 293,section:Robustness and Sensitivity,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,section:Robustness and Sensitivity,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01769,heading,thesis-writing/thesis/chapters/10_results.tex,line 296,subsection:Outcome-downsampled analyses,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,subsection:Outcome-downsampled analyses,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01770,heading,thesis-writing/thesis/chapters/10_results.tex,line 304,"subsection:Sensitivity, permutation, and support diagnostics",f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,"subsection:Sensitivity, permutation, and support diagnostics",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01771,heading,thesis-writing/thesis/chapters/10_results.tex,line 343,subsection:Result provenance boundary,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,subsection:Result provenance boundary,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01772,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 18,Dataset & Pipeline population & Sampling & Records & Scope \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,Dataset & Pipeline population & Sampling & Records & Scope \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01773,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 20,"MIMIC-III & Causal-analysis model rows & Original & 26,845 & Primary \\",f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,"MIMIC-III & Causal-analysis model rows & Original & 26,845 & Primary \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01774,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 21,"PhysioNet 2012 & Causal-analysis model rows & Original & 7,993 & Primary \\",f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,"PhysioNet 2012 & Causal-analysis model rows & Original & 7,993 & Primary \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01775,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 40,Dataset & Model & Test loss & Test AUROC & Test AUPRC & Test minRP \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,Dataset & Model & Test loss & Test AUROC & Test AUPRC & Test minRP \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01776,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 44,Dataset & Model & Test loss & Test AUROC & Test AUPRC & Test minRP \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,Dataset & Model & Test loss & Test AUROC & Test AUPRC & Test minRP \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01777,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 47,MIMIC-III & STraTS & 0.348 & 0.905 & 0.869 & 0.795 \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,MIMIC-III & STraTS & 0.348 & 0.905 & 0.869 & 0.795 \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01778,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 48,MIMIC-III & GRU & 0.386 & 0.881 & 0.840 & 0.770 \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,MIMIC-III & GRU & 0.386 & 0.881 & 0.840 & 0.770 \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01779,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 49,MIMIC-III & GRU-D & 0.404 & 0.884 & 0.841 & 0.773 \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,MIMIC-III & GRU-D & 0.404 & 0.884 & 0.841 & 0.773 \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01780,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 50,MIMIC-III & TCN & 0.414 & 0.867 & 0.823 & 0.758 \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,MIMIC-III & TCN & 0.414 & 0.867 & 0.823 & 0.758 \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01781,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 51,MIMIC-III & SAnD & 0.409 & 0.880 & 0.836 & 0.767 \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,MIMIC-III & SAnD & 0.409 & 0.880 & 0.836 & 0.767 \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01782,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 53,PhysioNet 2012 & STraTS & 0.341 & 0.915 & 0.877 & 0.818 \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,PhysioNet 2012 & STraTS & 0.341 & 0.915 & 0.877 & 0.818 \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-01783,table_source_line,thesis-writing/thesis/chapters/10_results.tex,line 54,PhysioNet 2012 & GRU & 0.397 & 0.915 & 0.897 & 0.831 \\,f831b65a48333edde4138869bbeae73f3b843b3d07618238ed65d8c1b0e61de8,PhysioNet 2012 & GRU & 0.397 & 0.915 & 0.897 & 0.831 \\,YES,NONE,Static frozen-content comparison; unchanged.
