artifact_id,result_family,planned_chapter_section,planned_table_or_figure_id,pipeline,dataset,model_or_estimator,sampling_condition,run_name,treatment_or_proxy,artifact_role,relative_path,recorded_absolute_path,file_type,file_size_bytes,sha256,row_count,column_count,column_names_or_schema_signature,image_width,image_height,producing_stage,producing_script,run_summary_path,log_path,configuration_path,configuration_available,configuration_hash,source_commit,source_commit_status,command_available,input_provenance_status,execution_status,artifact_status,duplicate_group,canonical_source,admission_status,provenance_class,caveat_codes,human_decision_required,notes
ART-01254,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_METABOLIC_DERANGEMENT/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,971,4a83ad5c796603870707895b6c221a5d2a4bfe454a5866af032aedadc268963d,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-4a83ad5c7966,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_METABOLIC_DERANGEMENT/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01255,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_NEUROLOGIC_DYSFUNCTION/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,239,5cdd078ced51df3e2d41351390a7434db2ddb78a3ca5533a08c02a64aeb82d7b,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-5cdd078ced51,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_NEUROLOGIC_DYSFUNCTION/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01256,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_RENAL_DYSFUNCTION/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,640,f8699d62e2e3b57fcfb46474ce628413a676d40396fd138a748a2e9c6b80f928,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-f8699d62e2e3,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_RENAL_DYSFUNCTION/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01257,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_RENAL_DYSFUNCTION/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,42593,88612c2151363ad3e9aba4234d3939f0b70689b5543465a36c78a08bb504ad20,703,22,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_ICUType_1|control_ICUType_1|treated_ICUType_2|control_ICUType_2|treated_ICUType_3|control_ICUType_3|treated_ICUType_4|control_ICUType_4|treated_LAT_CARDIAC_INJURY_STRAIN|control_LAT_CARDIAC_INJURY_STRAIN|treated_LAT_INFLAMMATION_SEPSIS_BURDEN|control_LAT_INFLAMMATION_SEPSIS_BURDEN|treated_LAT_SHOCK|control_LAT_SHOCK; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-88612c215136,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_RENAL_DYSFUNCTION/matched_pairs.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01258,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_RENAL_DYSFUNCTION/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,895,9a7d7b4007c3be3fbee6feff2f7953c7abdcc0b779e8382ad46a493bb2e474e0,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-9a7d7b4007c3,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_RENAL_DYSFUNCTION/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01259,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_RESPIRATORY_FAILURE/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,236,f346b6bd38411e7b949dfd760c52d0dc3e99d348c1643695aae3544a89d0c739,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-f346b6bd3841,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_RESPIRATORY_FAILURE/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01260,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_SHOCK/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,587,3b5d87a2367aa5f3aaa447488fe0e020986db384de3564cac6e1f03da813dd28,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-3b5d87a2367a,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_SHOCK/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01261,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_SHOCK/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,33385,d7f4deed9137e2f8deec03bda25af62359a78d589c71f46fcf8da777a05cce1f,587,20,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_ICUType_1|control_ICUType_1|treated_ICUType_2|control_ICUType_2|treated_ICUType_3|control_ICUType_3|treated_ICUType_4|control_ICUType_4|treated_LAT_CARDIAC_INJURY_STRAIN|control_LAT_CARDIAC_INJURY_STRAIN|treated_LAT_INFLAMMATION_SEPSIS_BURDEN|control_LAT_INFLAMMATION_SEPSIS_BURDEN; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-d7f4deed9137,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_SHOCK/matched_pairs.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01262,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/LAT_SHOCK/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,txt,1110,75edc461af12d4da8293380a5cb07d69fcfb0959e7d7705bd56b83e2dffad2fd,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-75edc461af12,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/LAT_SHOCK/summary_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01263,matching,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/matching/global_summary.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/matching,csv,2540,98837ea7b8e73d547b3f2377a120f35cfa71766393816f70cc197cb739e88c31,7,16,headers=treatment|n_total|outcome_rate|treatment_rate|n_pairs|match_rate|mean_pair_effect|std_pair_effect|min_pair_effect|max_pair_effect|mean_normalized_pair_effect|final_allowed_distance|reached_sufficient_pairs|hit_max_dist_without_sufficient_pairs|observed_confounders|binary_matching_columns; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-98837ea7b8e7,final-results/causal-outputs/outputs-physionet-forest-downsample/matching/global_summary.csv,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01264,mortality_prediction,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/mortality_prediction/mortality_prediction_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/mortality_prediction,txt,966,7a25e18e8cdeb4f2a0bae292ec1cf5ed67baec57a40880480ca438cdae693298,,,text; parse=OK,,,mortality_prediction,/truenas/home/kenzikob/causal-irregular-time-series/src/mortality_prediction_using_latents.py,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-physionet-6/logs/03_mortality_prediction.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-7a25e18e8cde,final-results/causal-outputs/outputs-physionet-pfn-downsample/mortality_prediction/mortality_prediction_results.txt,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01265,run_summary,Chapter 10,,causal,physionet,CausalPFN,outcome-downsampled,outputs-physionet-pfn-downsample,,archived_source,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,,json,12442,68ec36ccd0c2e74d151ab10cea6b17d630bd7b1f49de97c71b5468f5df1d4c00,,,top_level=dict; keys=overall_status|overall_error|generated_at_utc|repo_root|output_root|dataset|dataset_config_csv|latent_tags_dir|dataset_pkl_path|stages,,,,,final-results/causal-outputs/outputs-physionet-pfn-downsample/run_summary.json,,/truenas/home/kenzikob/causal-irregular-time-series/configs/physionet-global-variables-6.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01266,cate,Chapter 10,,causal,,,,,,archived_source,final-results/causal-outputs/scripts/compare_cate_runs.py,,py,70506,8d67c2c74d747a2af896698f14610f4e95ae90b2044328b015df6c53f05ac833,,,,,,,,,,,,,,MISSING,,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,ARTIFACT_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01267,predictive,Chapter 10,,STraTS,mimic_iii,,,,,archived_source,final-results/strats-outputs/mimic_iii/gru/gru-train_frac-0.5-run-1o10/checkpoint_best.bin,,bin,391677,1df8228b46cebdc2deedb0dcb7feb2a4c2e8d488e730e4832c13d77bc73fc1fd,,,binary; not deserialized,,,,,,,,,,,MISSING,,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,ARTIFACT_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01268,predictive,Chapter 10,,STraTS,mimic_iii,,,,,archived_source,final-results/strats-outputs/mimic_iii/gru/gru-train_frac-0.5-run-1o10/learning_curve_history.csv,,csv,4125,c45fe4da0d7ec9ab67a7536df84cc4832b068e2e595d120a75ea110e0431f535,17,13,headers=train_step|epoch|recent_mean_train_loss|val_loss|val_loss_neg|val_auroc|val_auprc|val_minrp|test_loss|test_loss_neg|test_auroc|test_auprc|test_minrp; duplicate_headers=False; duplicate_rows=False; parse=OK,,,,,,,,,,,MISSING,,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,ARTIFACT_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01269,predictive,Chapter 10,,STraTS,mimic_iii,,,,,archived_source,final-results/strats-outputs/mimic_iii/gru/gru-train_frac-0.5-run-1o10/learning_curve_loss.png,,png,90256,0600e1561ddf10d9c82444944954dcfb969956d4be54637ce47993470c7629e0,,,PNG; direct_archived_figure=True,1500,900,,,,,,,,,MISSING,,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,ARTIFACT_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01270,predictive,Chapter 10,,STraTS,mimic_iii,,,,,archived_source,final-results/strats-outputs/mimic_iii/gru/gru-train_frac-0.5-run-1o10/learning_curve_metrics.png,,png,105716,7035f09b04ab295521b925d1bb6a552af813c60f4d3cf9c12155cacbeaf37ff7,,,PNG; direct_archived_figure=True,1500,900,,,,,,,,,MISSING,,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,ARTIFACT_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01271,predictive,Chapter 10,,STraTS,mimic_iii,,,,,archived_source,final-results/strats-outputs/mimic_iii/gru/gru-train_frac-0.5-run-1o10/log.txt,,txt,81812,8e75b2b8fd9343b8768fea3046a5b39c3f70b3a92d7cd54c6181ffe829161bfe,,,text; parse=OK,,,,,,,,,,,MISSING,,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,ARTIFACT_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-01272,predictive,Chapter 10,,STraTS,mimic_iii,,,,,archived_source,final-results/strats-outputs/mimic_iii/gru/gru-train_frac-0.5-run-1o10/training_summary.txt,,txt,474,8572feceab446e14fc72a8040757f18a7fa78f7e18cf51ffd1f8a9cdbbdafd2b,,,text; parse=OK,,,,,,,,,,,MISSING,,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,ARTIFACT_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
